14,1160,1,9,3,12,0,8899200,939,5,79,80,86809.89,62776155927,2.58,4.65,24.89,2886.57,2.96,8.61,218,0,0,15,0,0,0,0,0,0,0,0,15,0,0,39
15,1191,0,,0,12,0,8899200,939,4,79,75,83440.82,87276573131,4.36,18.42,29.2,3229.92,2.69,6.88,73,0,0,13,0,0,0,0,0,0,0,0,14,0,0,42
16,1195,0,,0,12,0,8899200,939,1,79,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1218,1,,4,12,0,8899200,939,5,79,100,107032.79,68968363601,2.67,5.85,23.94,1853.12,2.81,8.62,246,0,0,12,0,0,0,0,0,0,0,0,12,0,0,25
18,1223,0,,0,12,0,8899200,939,1,79,,58675.11,23230859342,2.89,7.33,25.94,2618.45,2.98,8.75,248,0,0,13,0,0,0,0,0,0,0,0,13,0,0,43
19,1297,1,8,4,12,0,8899200,939,,79,,153700.92,1.70942E+11,2.94,6.81,31.08,2782.24,2.1,3.64,54,0,0,5,0,0,0,0,0,0,0,0,5,0,0,21
20,1300,0,,0,12,0,8899200,939,2,79,,105502.83,35203221566,1.68,0.99,11.93,804.07,3.04,7.77,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,22
21,1466,1,9,3,12,0,8899200,939,9,79,88,86701.79,42289094011,2.43,4.57,22.42,3124.49,3.12,9.04,71,0,0,22,0,0,0,0,0,0,0,0,22,0,0,96
22,1506,0,,0,12,0,8899200,939,1,79,,,,,,29.22,3067.51,2.09,2.83,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
23,1513,0,,0,12,0,8899200,939,3,79,100,63953.83,49129415755,4.66,20.89,12.34,868.43,3.72,14.65,70,0,0,24,0,0,0,0,0,0,0,0,25,0,0,55
24,1520,0,,0,12,0,8899200,939,4,79,75,118285.33,18161354205,0.77,0.7,15.23,838.87,3.21,10.56,11,0,0,6,0,0,0,0,0,0,0,0,6,0,0,8
25,1544,1,9,6,12,0,8899200,939,1,79,,,,,,28.65,3891.88,2.52,4.81,7,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6
26,1547,0,,0,12,0,8899200,939,1,79,,,,,,22.42,2445.69,2.96,8.87,23,0,0,3,0,0,0,0,0,0,0,0,4,0,0,10
27,1581,0,,0,12,0,8899200,939,2,79,,11231.87,1322691285,4.05,16.2,19.72,2275.45,3.85,16.12,113,0,0,31,0,0,0,0,0,0,2,3,31,0,3,82
28,1594,1,8,3,12,0,8899200,939,6,79,100,51951.23,17469010036,3.04,8.47,29.7,3515.08,2.59,5.94,104,0,0,20,0,0,0,0,0,0,1,2,21,0,2,67
29,1598,0,,3,12,0,8899200,939,1,79,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,1603,0,,0,12,0,8899200,939,1,79,,52395.7,36767068734,4.35,17.31,17.14,1400.75,3.94,17.86,786,0,0,30,0,0,0,0,0,0,0,0,31,0,0,90
31,1612,0,,0,12,0,8899200,939,1,79,,91391.33,25159984015,2.07,2.89,5.02,129.33,5.44,30.39,5,0,0,4,0,0,0,0,0,0,0,0,4,0,0,38
32,1659,0,,0,12,0,8899200,939,4,79,100,117449.39,38118760966,1.73,1.63,12.37,1382.78,4.87,24.47,127,0,0,15,0,0,0,0,0,0,0,1,14,0,1,69
33,1675,0,,0,12,0,8899200,939,3,79,100,788,38040.5,0.37,1.22,15.74,1639.62,4.15,18.33,25,0,0,2,0,0,0,0,0,0,0,0,2,0,0,9
34,1694,1,8,5,12,0,8899200,939,2,79,,41941.18,41071290599,5.6,30.62,27.42,3358.35,2.65,6.11,155,0,0,14,0,0,0,0,0,0,0,0,14,0,0,47
35,1695,0,,0,12,0,8899200,939,1,79,,110243.75,80899439850,2.27,3.14,10.96,279.88,1.94,2.92,32,0,0,4,0,0,0,0,0,0,0,0,4,0,0,17
36,1779,1,9,6,12,0,8899200,939,4,79,75,96777.88,32527591743,2.22,4.05,17.03,2060.45,3.91,15.6,169,0,0,26,0,0,0,0,0,0,0,0,26,0,0,99
37,1852,0,,0,12,0,8899200,939,,79,,88457.7,69505168187,3.43,10.4,14.96,1431.35,4.65,25.39,274,0,0,7,0,0,0,0,0,0,0,0,6,0,0,13
38,1921,0,,0,12,0,8899200,939,,79,,107682.4,45545169890,1.5,0.25,7.47,160.59,3.37,13.03,20,0,0,4,0,0,0,0,0,0,0,0,5,0,0,28
39,2019,1,8,3,12,0,8899200,939,18,79,94,209165.43,1.20726E+11,1.28,0,2.42,7.08,2.15,5.01,10,0,0,4,0,0,0,0,0,0,0,0,4,0,0,12
40,2026,2,9,3,12,0,8899200,939,1,79,,231454.44,1.82523E+11,1.74,1.52,14.65,677.52,3.11,11.49,19,0,0,7,0,0,0,0,0,0,0,0,7,0,0,23
41,2043,0,,4,12,0,8899200,939,1,79,,,,,,12,54.5,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
42,2069,2,9,6,12,0,8899200,939,6,79,83,85659.25,21753922967,1.15,0.67,30.72,3896.34,2.32,4,23,0,0,1,0,0,0,0,0,0,0,0,2,0,0,6
43,2073,0,,0,12,0,8899200,939,3,79,66,137021.25,1.9699E+11,3.01,7.09,24.74,2648.15,2.88,8.57,55,0,0,8,0,0,0,0,0,0,0,0,8,0,0,32
44,2078,0,,0,12,0,8899200,939,4,79,50,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
45,2129,0,,0,12,0,8899200,939,28,79,71,49520.57,13356055081,2.04,2.16,34.58,4661.03,2.43,4.85,27,0,0,4,0,0,0,0,0,0,0,0,4,0,0,14
46,2192,1,,0,12,0,8899200,939,2,79,,114426.94,20177450745,0.8,1.03,30.19,3460.05,2.81,7.53,42,0,0,7,0,0,0,0,0,0,0,0,7,0,0,37
47,2193,1,8,4,12,0,8899200,939,12,79,91,21263.12,2155834110,2.32,4.28,12.3,1632.87,4.17,17.22,58,0,0,10,0,0,0,0,0,0,0,0,10,0,0,60
48,2232,0,,0,12,0,8899200,939,2,79,,,,,,4.17,20.03,1.35,0.74,7,0,0,2,0,0,0,0,0,0,0,0,3,0,0,8
49,2233,2,,0,12,0,8899200,939,,79,,48207.39,8876297066,2.21,4.17,18.95,2466.16,3.65,13.3,69,0,0,8,0,0,0,0,0,0,0,0,8,0,0,76
50,2258,0,,0,12,0,8899200,939,2,79,,96666.6,50766862633,3.68,13.53,16.79,2054.26,4.09,16.76,35,0,0,8,0,0,0,0,0,0,0,0,8,0,0,58
51,2259,1,9,0,12,0,8899200,939,3,79,100,367074.8,4.67541E+11,1.49,0.23,19.74,2486.02,3.57,12.06,9,0,0,3,0,0,0,0,0,0,0,0,3,0,0,12
52,2264,0,,0,12,0,8899200,939,7,79,100,324977.25,3.15999E+11,1.15,0.67,7,59.67,1.26,0.25,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
53,2275,0,,0,12,0,8899200,939,2,79,,14927.98,1171312635,2.61,5.54,15.39,1466.13,4.1,18.77,174,1,0,27,0,1,0,2,0,0,0,0,29,1,0,101
54,2315,0,,0,12,0,8899200,939,1,79,,27973,2614726963,1.54,0.63,31.98,3704.59,2.56,6.2,39,0,0,7,0,0,0,0,0,0,0,1,7,0,1,34
55,2337,0,,0,12,0,8899200,939,1,79,,16245.32,3227588140,3.9,14.03,18.22,2138.1,3.63,13.18,296,0,0,17,0,0,0,0,0,0,0,0,17,0,0,76
56,2357,2,9,3,12,0,8899200,939,1,79,,88291.12,53896261245,2.27,3.14,46.72,4742.2,1.94,3.04,26,0,0,3,0,0,0,0,0,0,0,0,3,0,0,7
57,2363,1,9,3,12,0,8899200,939,12,79,50,151060.89,3.83888E+11,3.88,13.06,18.74,2398.72,3.58,13.35,60,0,0,22,0,0,0,0,0,0,0,0,22,0,0,43
58,2379,1,5,3,12,0,8899200,939,7,79,85,87137.14,88662442350,3.91,14.01,19.56,2464.18,3.33,10.17,53,0,0,8,0,0,0,0,0,0,0,0,8,0,0,35
59,2380,1,9,6,12,0,8899200,939,5,79,80,341493.29,6.93558E+11,2.04,2.17,17.6,2681.19,4.13,17.62,14,0,0,6,0,0,0,0,0,0,0,0,7,0,0,19
60,2406,1,8,5,12,0,8899200,939,,79,,191131.47,48213997185,1.16,0.31,10.53,526.84,3.44,11.08,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,40
61,2467,1,9,3,12,0,8899200,939,2,79,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2468,2,9,3,12,0,8899200,939,2,79,,,,,,27.36,2793.5,2.98,9.21,14,0,0,2,0,0,0,0,0,0,0,0,2,0,0,15
63,2474,1,8,3,12,0,8899200,939,2,79,,134261.53,51878838153,1.32,0,28.4,3825.09,2.86,7.76,85,0,0,8,0,0,0,0,0,0,0,1,8,0,1,61
64,2477,0,,0,12,0,8899200,939,4,79,50,586.4,50820.24,1.25,0.1,14.87,2333.45,4.28,16.81,21,0,0,8,0,0,0,0,0,0,0,0,9,0,0,11
65,2494,1,8,3,12,0,8899200,939,2,79,,,,,,7.83,33.81,0.67,1.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
66,2499,0,,0,12,0,8899200,939,1,79,,70996.44,99212153873,6,35.15,14.42,2152.07,4.5,20,130,0,0,21,0,0,0,0,0,0,0,0,21,0,0,98
67,2554,2,9,3,12,0,8899200,939,8,79,100,7639,236973019.8,2.33,3.66,18.33,2254,3.48,11.91,65,0,0,10,0,0,0,0,0,0,0,0,10,0,0,32
68,2563,0,,0,12,0,8899200,939,8,79,87,,,,,6.94,47.27,2.03,4.02,15,0,0,2,0,0,0,0,0,0,0,0,3,0,0,13
69,2840,0,,0,17,0,10681200,344,1,82,,10355.45,1095668916,3.93,15.41,26.34,3499.97,2.9,7.69,135,0,0,43,0,0,0,0,0,0,0,0,43,0,0,1
70,2885,1,9,3,17,0,10681200,344,3,82,100,98319.56,65450651062,2.45,4.06,17.06,1949.38,3.9,16.29,115,4,0,17,3,86,0,16,0,0,0,0,18,15,0,51
71,2933,1,9,3,17,0,10681200,344,1,82,,90327.5,74905928848,3.65,12.22,19.03,1699.01,3.44,13.62,185,0,0,33,0,5,0,5,0,0,0,0,33,5,0,71
72,2955,1,,4,17,0,10681200,344,20,82,90,,,,,10.2,313.96,2.43,4.34,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4
73,2972,0,,0,17,0,10681200,344,1,82,,7392.57,254969267.4,2.04,2.15,15.39,1572.03,3.89,15.24,76,1,0,18,1,2,0,0,0,0,0,0,18,0,0,25
74,2987,0,,0,17,0,10681200,344,1,82,,,,,,17.26,1090.53,2.31,3.73,10,0,0,4,0,0,0,0,0,0,0,0,5,0,0,15
75,3087,0,,0,17,0,10681200,344,1,82,,120800.33,88819507806,2.43,3.98,11.81,1239.47,5.45,30.8,22,8,0,5,1,90,0,9,0,0,0,0,12,2,0,31
76,3098,1,,0,17,0,10681200,344,1,82,,103594.86,46589205672,2.33,4.23,18.62,2197.88,3.68,13.78,132,4,0,18,3,29,0,3,0,0,0,0,20,2,0,24
77,3199,0,,0,17,0,10681200,344,2,82,,133043.36,76516124533,2.61,6.53,13.34,1285.93,4.53,23.15,135,22,0,7,6,226,0,22,0,0,0,0,24,6,0,59
78,3217,0,,0,17,0,10681200,344,1,82,,,,,,5.44,22.25,0.67,0.67,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2
79,3223,0,,0,17,0,10681200,344,7,82,100,197791.17,1.56987E+11,1.89,2.1,26.13,2760.78,2.81,7.51,72,0,0,8,0,0,0,0,0,0,0,0,9,0,0,9
80,3305,0,,0,17,0,10681200,344,2,82,,55581.56,22803283294,3.16,8.67,12.23,746.3,4.52,26.51,1281,0,0,56,0,6,0,3,0,0,0,0,56,3,0,100
81,3323,2,9,3,17,0,10681200,344,2,82,,90019,98092685167,4.28,16.6,30.34,1777.1,2.57,7.71,427,0,0,13,0,0,0,0,0,0,0,0,13,0,0,36
82,3329,0,,0,17,0,10681200,344,1,82,,,,,,12.42,662.35,2.94,8.4,18,3,0,1,2,18,0,1,0,0,0,0,2,1,0,9
83,3378,1,7,3,17,0,10681200,344,19,82,15,,,,,6.14,28.41,0.68,0.92,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
84,3433,0,,0,17,0,10681200,344,3,82,66,,,,,55.17,9986.47,1.77,1.16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
85,3509,2,8,7,17,0,10681200,344,1,82,,,,,,10.43,363.38,2.58,5.84,7,1,0,4,0,2,0,1,0,0,0,0,6,0,0,22
86,3517,0,,0,17,0,10681200,344,1,82,,23993.25,1616003572,1.15,0.67,34.79,4578.81,2.07,3.33,12,0,0,4,0,0,0,0,0,0,0,0,4,0,0,11
87,4094,1,8,5,8,0,40750200,992,1,83,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
88,4140,1,8,3,8,0,40750200,992,1,83,,71105.53,22724359950,2.09,3.03,15.94,2226.94,4,15.42,29,0,0,18,0,0,0,0,0,0,0,0,19,0,0,16
89,4197,2,8,3,8,0,40750200,992,4,83,100,66747.67,34469917256,2.47,4.12,16.16,1637.96,3.78,15.46,217,13,0,53,13,77,0,11,0,0,0,0,54,11,0,99
90,4328,2,9,3,8,0,40750200,992,7,83,85,,,,,7.2,142.16,1.49,0.23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
91,4350,0,,0,8,0,40750200,992,1,83,,108939.48,84593805988,3.92,15.38,17.11,1948.63,3.86,15.84,145,8,0,40,8,54,0,7,0,0,0,0,41,7,0,88
92,4367,2,,0,8,0,40750200,992,1,83,,113889.62,89734574215,2.27,3.14,16.51,1543.62,4.2,20.03,240,10,0,29,9,52,0,7,0,0,0,0,30,6,0,26
93,4372,0,,0,8,0,40750200,992,1,83,,70387.48,48599110279,4.18,16.95,15.97,1521.16,4.28,20.63,72,8,0,22,6,78,0,8,0,0,0,0,24,6,0,67
94,4409,0,,0,8,0,40750200,992,6,83,100,35166,4096200765,1.49,0.23,13.57,1293.03,3.53,12.52,8,0,0,5,0,0,0,0,0,0,0,0,6,0,0,13
95,4454,2,8,3,8,0,40750200,992,,83,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,4519,0,,0,8,0,40750200,992,1,83,,129076.53,39492661226,2.25,4.72,23.66,1789.4,2.72,7.4,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
97,4576,0,,0,8,0,40750200,992,1,83,,397528.4,1.91963E+11,1.33,0.01,32.19,2163.96,2.67,7.23,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
98,4603,1,9,6,8,0,40750200,992,10,83,90,8952.67,472261699.6,2.43,3.99,6.35,727.26,6.97,53.48,162,1,0,18,1,0,0,0,0,0,0,0,19,0,0,19
99,4648,2,7,3,8,0,40750200,992,1,83,,,,,,37.73,7757.47,2.26,3.31,11,0,0,4,0,0,0,1,0,0,0,0,5,0,0,2
100,4697,1,8,7,8,0,40750200,992,8,83,87,85358.46,27575097398,2.44,5.1,18.66,2161.12,3.59,13.48,114,3,0,43,3,77,0,7,0,0,0,0,44,7,0,85
101,4709,0,,0,8,0,40750200,992,1,83,,56278.41,11506502842,2.15,3.76,20.07,1747.44,3.72,15.73,0,0,0,0,0,368,0,0,0,0,0,0,0,1,0,0
102,4715,2,8,4,8,0,40750200,992,2,83,,127556.43,44966561225,2.5,6.55,22.95,1577.6,3.76,17.11,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0
103,4857,0,,0,8,0,40750200,992,1,83,,,,,,8.14,9.27,0.14,1.27,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
104,4933,2,,0,8,0,40750200,992,1,83,,68173.77,36354618787,3.06,7.61,11.05,783.83,4.54,23.6,306,16,0,73,19,324,0,36,0,0,0,0,71,38,0,132
105,4965,2,9,3,8,0,40750200,992,41,83,85,304097.9,3.76456E+11,2.37,4.08,14.61,696.79,2.81,8.24,30,1,0,8,1,17,0,5,0,0,0,0,9,4,0,29
106,4966,0,,0,8,0,40750200,992,,83,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,5011,1,8,6,8,0,40750200,992,1,83,,59470.94,2656566306,0.52,0.07,12.04,992.91,5.18,30.14,38,1,0,19,0,0,0,1,0,0,0,0,19,0,0,6
108,5023,0,,0,8,0,40750200,992,5,83,80,,,,,20.12,1342.11,1.82,1.8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,10
109,5025,2,8,6,8,0,40750200,992,2,83,,68701.55,15216942925,2.11,3.95,29.96,1328.07,2.03,4.71,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0
110,5135,0,,0,8,0,40750200,992,2,83,,,,,,5.89,172.99,2.45,4.06,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3
111,5155,0,,0,8,0,40750200,992,1,83,,39461,13090920275,4.02,16.18,32.17,2888.46,2.84,8.45,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0
112,5158,1,9,3,8,0,40750200,992,1,83,,,,,,9.21,244.05,2.39,5.55,1,0,0,9,0,3,0,2,0,0,0,0,9,2,0,6
113,5199,2,9,0,8,0,40750200,992,13,83,53,,,,,19.55,1596.69,2.82,8.28,73,10,0,8,8,44,0,3,0,0,0,0,10,1,0,16
114,5201,0,,0,8,0,40750200,992,17,83,88,120958.72,33992366415,1.59,1.54,10.84,1664.95,5.4,30.42,19,1,0,27,0,70,0,30,0,0,0,0,28,29,0,133
115,5213,2,,3,8,0,40750200,992,4,83,100,34378,12637899980,5.89,36.91,12.95,1693.41,4.84,24.21,122,8,0,49,4,61,0,13,0,0,0,0,53,9,0,61
116,5220,0,,0,8,0,40750200,992,,83,,,,,,43.92,5145.24,1.78,1.68,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4
117,5260,0,,0,8,0,40750200,992,1,83,,,,,,2.75,9.19,1.15,0.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
118,5292,1,8,3,8,0,40750200,992,2,83,,145185.29,72869229377,2.43,4.49,30.93,2969.92,2.69,7.36,0,1,0,3,0,131,0,10,0,0,0,0,4,9,0,27
119,5300,1,7,3,8,0,40750200,992,76,83,68,144570.38,57105550754,2.25,4.32,9.79,862.24,5.92,42.43,28,1,0,19,2,18,0,9,0,0,0,0,18,10,0,51
120,5331,2,9,4,8,0,40750200,992,27,83,62,,,,,9.55,343.88,2.65,5.4,2,0,0,2,1,0,0,1,0,0,0,0,1,2,0,3
121,5364,1,9,7,8,0,40750200,992,2,83,,,,,,18.08,622.53,2.22,4.06,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
122,5500,0,,0,8,0,40750200,992,1,83,,34399,1984540945,0.85,0.92,15.34,978.98,2.98,8.76,1,2,0,1,2,10,0,0,0,0,0,0,1,0,0,19
123,5501,2,7,4,8,0,40750200,992,15,83,66,394258.17,4.04267E+11,1.4,0.34,7.5,242.03,3.03,9.95,3,2,0,5,0,19,0,4,0,0,0,0,7,3,0,8
124,5565,1,9,3,8,0,40750200,992,1,83,,15578.08,2137762366,4.11,17.84,15.62,1429.67,4.07,19.1,219,15,0,53,12,127,0,22,0,0,0,0,56,20,0,74
125,5591,0,,0,8,0,40750200,992,,83,,34587.75,3351527426,1.15,0.67,7.3,1003.98,7.04,49.79,69,2,0,17,3,5,0,6,0,0,0,0,17,7,0,49
126,5608,1,9,6,8,0,40750200,992,4,83,100,122249.79,1.10152E+11,2.99,7.48,28.67,2487.07,2.46,6.53,176,18,0,32,17,144,0,17,0,0,0,0,33,16,0,37
127,5611,1,8,3,8,0,40750200,992,6,83,100,,,,,1.7,1.61,0.28,1.03,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3
128,5620,1,9,0,8,0,40750200,992,5,83,80,,,,,16.3,965.72,3.83,16.12,24,9,0,8,7,17,0,4,0,0,0,0,11,1,0,8
129,5635,0,,0,8,0,40750200,992,1,83,,135399.72,1.05355E+11,3.09,8.83,32.88,2707.34,2.74,7.67,5,0,0,1,0,147,0,0,0,0,0,0,1,1,0,7
130,5706,0,,0,8,0,40750200,992,,83,,129813.62,1.16157E+11,2.27,3.14,7.7,461.5,5.46,33.69,28,1,0,14,0,4,0,1,0,0,0,0,16,0,0,19
131,5729,2,9,0,8,0,40750200,992,4,83,75,,,,,2.2,4.16,0.15,1.63,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1
132,5743,0,,0,8,0,40750200,992,7,83,85,90735.38,1.55898E+11,4.54,18.74,10.87,1313.93,5.12,29.29,62,0,0,28,0,0,0,0,0,0,0,0,29,0,0,23
133,5745,1,9,0,8,0,40750200,992,6,83,66,108058.1,71512643523,2.57,4.78,25.61,2585.32,3.12,10.11,181,9,0,12,3,42,0,7,0,0,0,0,19,1,0,9
134,5817,0,,0,8,0,40750200,992,1,83,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,5830,0,,0,8,0,40750200,992,2,83,,,,,,18.44,354.25,2.29,5,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
136,5868,2,9,0,8,0,40750200,992,1,83,,,,,,5.5,101.35,2.1,3.21,2,1,0,4,0,4,0,1,0,0,0,0,6,0,0,2
137,5928,2,7,5,8,0,40750200,992,,83,,51310.33,16238302483,2.7,5.84,19.3,1543.75,3.28,12.15,219,8,0,42,5,605,0,29,0,0,1,2,45,26,2,75
138,5939,2,,3,8,0,40750200,992,2,83,,59250.67,9796581870,1.57,0.74,22.91,2107.31,3.14,9.76,33,0,0,6,0,0,0,0,0,0,0,0,5,0,0,8
139,5967,2,5,5,8,0,40750200,992,2,83,,42622.98,8001009492,2.52,5.84,16.2,1654.9,4.42,21.81,99,24,0,60,15,95,0,20,0,0,0,0,69,11,0,32
140,6061,1,9,3,8,0,40750200,992,1,83,,243206.64,1.59083E+11,1.67,1.66,13.75,2188.12,4.79,22.99,14,3,0,16,1,50,0,3,0,0,0,0,18,2,0,17
141,6133,2,8,3,8,0,40750200,992,3,83,66,,,,,8.5,96.75,0.66,1.18,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2
142,6195,1,7,3,8,0,40750200,992,3,83,100,209484.82,1.21086E+11,1.65,1.55,15.37,1489.16,4.36,21.46,53,7,0,16,7,32,0,5,0,0,0,0,16,5,0,12
143,6242,0,,0,8,0,40750200,992,1,83,,,,,,10.2,270.16,1.48,0.23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
144,6546,2,9,3,12,0,9172800,247,3,74,100,119758.14,35885997430,1.66,1.64,22.76,1507,3.25,13.84,175,1,0,14,0,8,0,6,0,0,0,0,15,5,0,34
145,6547,0,,0,12,0,9172800,247,1,74,,88328,29141305896,1.5,0.25,18.17,1306.28,2.45,4.64,5,0,0,4,1,14,0,2,0,0,0,0,3,3,0,1
146,6580,1,9,3,12,0,9172800,247,,74,,319442.17,1.2166E+11,0.54,1.53,15.68,1593,4.22,20.28,54,2,0,8,0,3,0,4,0,0,0,0,10,2,0,27
147,6678,0,,0,12,0,9172800,247,,74,,1577.88,5017521.36,1.67,1.25,5.78,420.98,9.32,95.56,773,0,0,23,0,0,0,0,0,0,0,0,24,0,0,20
148,6691,1,9,3,12,0,9172800,247,11,74,81,,,,,21.24,3035.8,3.3,10.43,21,0,0,8,0,0,0,0,0,0,0,0,8,0,0,7
149,6693,1,8,4,12,0,9172800,247,10,74,60,38629,4085948334,1.49,0.8,23,2341.64,2.99,9.27,135,1,0,40,0,6,0,7,0,0,0,0,41,6,0,91
150,6712,0,,0,12,0,9172800,247,,74,,,,,,45.33,4519.78,2.01,2.61,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5
151,6717,2,8,3,12,0,9172800,247,5,74,40,,,,,25.4,5456.84,2.67,5.11,0,1,0,2,0,0,0,3,0,0,0,0,3,2,0,1
152,6727,0,,0,12,0,9172800,247,14,74,85,,,,,20.39,3343.15,3.01,7.58,50,0,0,21,0,0,0,0,0,0,0,0,21,0,0,18
153,6767,2,8,3,12,0,9172800,247,3,74,66,,,,,46.33,7325.56,1.68,0.99,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
154,6795,2,6,3,12,0,9172800,247,8,74,50,680.67,61485.89,0.83,0.09,20.1,2115.06,3.1,9.44,0,0,0,0,0,14,0,3,0,0,0,0,0,3,0,14
155,6833,0,,0,12,0,9172800,247,4,74,25,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
